rank,protein,mean_alpha,std_alpha,exp_log_scale,effective_weight
175,PABPN1_HepG2,9.98932e-07,1.8141659e-06,0.97493577,9.738945e-07
176,UPF1_HepG2,9.862553e-07,1.9115512e-06,0.96776843,9.544667e-07
177,TIA1_HepG2,9.814229e-07,1.481057e-06,0.9812712,9.63042e-07
178,LSM11_HepG2,9.707697e-07,1.6583093e-06,0.9765029,9.4795945e-07
179,CDC40_HepG2,9.559659e-07,1.8913872e-06,0.97449857,9.315874e-07
180,SMNDC1_HepG2,9.169423e-07,1.4340076e-06,0.9796205,8.982555e-07
181,QKI_K562,8.043642e-07,9.019695e-07,0.97374856,7.832485e-07
182,DROSHA_K562,7.912605e-07,1.3902556e-06,0.9659374,7.643081e-07
183,DDX52_HepG2,7.847331e-07,1.4417578e-06,0.9722219,7.6293475e-07
184,U2AF2_HepG2,7.804892e-07,9.965088e-07,0.98412526,7.6809914e-07
185,DDX55_K562,7.700653e-07,1.6866924e-06,0.95348513,7.342458e-07
186,LARP4_HepG2,7.39755e-07,1.0326905e-06,0.960224,7.103305e-07
187,SAFB2_K562,6.898119e-07,1.7003483e-06,0.95623744,6.5962394e-07
188,METAP2_K562,6.814545e-07,1.1564094e-06,0.9689958,6.603265e-07
189,G3BP1_HepG2,6.3196865e-07,3.058641e-07,0.9687731,6.1223426e-07
190,CPEB4_K562,5.7079285e-07,7.658066e-07,0.9668324,5.5186104e-07
191,EFTUD2_K562,5.491458e-07,7.945671e-07,0.973738,5.347241e-07
192,SUPV3L1_K562,5.258364e-07,9.19868e-07,0.961576,5.0563165e-07
193,GRSF1_HepG2,4.9548055e-07,4.743771e-07,0.9839375,4.875219e-07
194,WRN_K562,4.843244e-07,7.5977704e-07,0.99075043,4.7984463e-07
195,PABPC4_K562,4.4198364e-07,7.08604e-07,0.950122,4.1993837e-07
196,IGF2BP2_K562,4.329035e-07,4.4284e-07,0.9684697,4.1925392e-07
197,DROSHA_HepG2,4.3189044e-07,6.0347907e-07,0.9708196,4.1928772e-07
