protein,AARS_K562,AATF_K562,ABCF1_K562,AGGF1_HepG2,AGGF1_K562,AKAP1_HepG2,AKAP1_K562,AKAP8L_K562,APOBEC3C_K562,AQR_HepG2,AQR_K562,BCCIP_HepG2,BCLAF1_HepG2,BUD13_HepG2,BUD13_K562,CDC40_HepG2,CPEB4_K562,CPSF6_K562,CSTF2_HepG2,CSTF2T_HepG2,CSTF2T_K562,DDX21_K562,DDX24_K562,DDX3X_HepG2,DDX3X_K562,DDX42_K562,DDX51_K562,DDX52_HepG2,DDX52_K562,DDX55_HepG2,DDX55_K562,DDX59_HepG2,DDX6_HepG2,DDX6_K562,DGCR8_HepG2,DGCR8_K562,DHX30_HepG2,DHX30_K562,DKC1_HepG2,DROSHA_HepG2,DROSHA_K562,EFTUD2_HepG2,EFTUD2_K562,EIF3D_HepG2,EIF3G_K562,EIF3H_HepG2,EIF4G2_K562,EWSR1_K562,EXOSC5_HepG2,EXOSC5_K562,FAM120A_HepG2,FAM120A_K562,FASTKD2_HepG2,FASTKD2_K562,FKBP4_HepG2,FMR1_K562,FTO_HepG2,FTO_K562,FUBP3_HepG2,FUS_HepG2,FUS_K562,FXR1_K562,FXR2_HepG2,FXR2_K562,G3BP1_HepG2,GEMIN5_K562,GNL3_K562,GPKOW_K562,GRSF1_HepG2,GRWD1_HepG2,GRWD1_K562,GTF2F1_HepG2,GTF2F1_K562,HLTF_HepG2,HLTF_K562,HNRNPA1_HepG2,HNRNPA1_K562,HNRNPC_HepG2,HNRNPC_K562,HNRNPK_HepG2,HNRNPK_K562,HNRNPL_HepG2,HNRNPL_K562,HNRNPM_HepG2,HNRNPM_K562,HNRNPU_HepG2,HNRNPU_K562,HNRNPUL1_HepG2,HNRNPUL1_K562,IGF2BP1_HepG2,IGF2BP1_K562,IGF2BP2_K562,IGF2BP3_HepG2,ILF3_HepG2,ILF3_K562,KHDRBS1_K562,KHSRP_HepG2,KHSRP_K562,LARP4_HepG2,LARP4_K562,LARP7_HepG2,LARP7_K562,LIN28B_HepG2,LIN28B_K562,LSM11_HepG2,LSM11_K562,MATR3_HepG2,MATR3_K562,METAP2_K562,MTPAP_K562,NCBP2_HepG2,NCBP2_K562,NIP7_HepG2,NIPBL_K562,NKRF_HepG2,NOL12_HepG2,NOLC1_HepG2,NOLC1_K562,NONO_K562,NPM1_K562,NSUN2_K562,PABPC4_K562,PABPN1_HepG2,PCBP1_HepG2,PCBP1_K562,PCBP2_HepG2,PHF6_K562,POLR2G_HepG2,PPIG_HepG2,PPIL4_K562,PRPF4_HepG2,PRPF8_HepG2,PRPF8_K562,PTBP1_HepG2,PTBP1_K562,PUM1_K562,PUM2_K562,PUS1_K562,QKI_HepG2,QKI_K562,RBFOX2_HepG2,RBFOX2_K562,RBM15_HepG2,RBM15_K562,RBM22_HepG2,RBM22_K562,RBM5_HepG2,RPS11_K562,RPS3_HepG2,RPS3_K562,SAFB_HepG2,SAFB_K562,SAFB2_K562,SBDS_K562,SDAD1_HepG2,SDAD1_K562,SERBP1_K562,SF3A3_HepG2,SF3B1_K562,SF3B4_HepG2,SF3B4_K562,SFPQ_HepG2,SLBP_K562,SLTM_HepG2,SLTM_K562,SMNDC1_HepG2,SMNDC1_K562,SND1_HepG2,SND1_K562,SRSF1_HepG2,SRSF1_K562,SRSF7_HepG2,SRSF7_K562,SRSF9_HepG2,SSB_HepG2,SSB_K562,STAU2_HepG2,SUB1_HepG2,SUGP2_HepG2,SUPV3L1_HepG2,SUPV3L1_K562,TAF15_HepG2,TAF15_K562,TARDBP_K562,TBRG4_HepG2,TBRG4_K562,TIA1_HepG2,TIA1_K562,TIAL1_HepG2,TRA2A_HepG2,TRA2A_K562,TROVE2_HepG2,TROVE2_K562,U2AF1_HepG2,U2AF1_K562,U2AF2_HepG2,U2AF2_K562,UCHL5_HepG2,UCHL5_K562,UPF1_HepG2,UPF1_K562,UTP18_HepG2,UTP18_K562,UTP3_K562,WDR3_K562,WDR43_HepG2,WDR43_K562,WRN_K562,XPO5_HepG2,XRCC6_HepG2,XRCC6_K562,XRN2_HepG2,XRN2_K562,YBX3_HepG2,YBX3_K562,YWHAG_K562,ZC3H11A_HepG2,ZC3H11A_K562,ZC3H8_K562,ZNF622_K562,ZNF800_HepG2,ZNF800_K562,ZRANB2_K562
LARP4_HepG2,1.0,0.99999994,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,0.9999998,0.99999994,0.9999948,1.0,0.99999994,1.0,1.0,1.0,1.0,0.9999813,1.0,0.9999999,0.9999999,1.0,1.0,0.99999976,1.0,1.0,1.0,1.0,0.99999964,1.0,1.0,1.0,1.0,0.9999913,0.99998677,1.0,1.0,0.99999976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7305578,1.0,1.0,1.0,1.0,1.0,1.0,0.99999905,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999983,1.0,1.0,0.99999875,1.0,1.0,1.0,1.0,0.9999996,0.9999909,0.9999999,1.0,1.0,0.9999999,1.0,0.99999994,1.0,0.9967701,1.0,1.0,0.99999994,0.9992663,0.99879324,1.0,1.0,0.5508234,1.0,1.0,1.0,1.0,1.0,1.0,0.99999964,0.99999994,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999998,1.0,1.0,1.0,0.9999984,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999995,1.0,1.0,1.0,0.9999998,1.0,1.0,1.0,0.9999999,0.99999994,1.0,1.0,0.99999547,0.9976203,1.0,0.99999994,1.0,0.9999994,1.0,0.9999993,1.0,0.99999994,0.99999994,1.0,0.9999998,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,0.9999999,1.0,1.0,1.0,0.99999994,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,0.99999994,0.9999998,1.0,1.0,0.99999964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999946,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.98050344,1.0,1.0,1.0
LARP4_K562,1.0,0.99999994,1.0,0.9999998,1.0,1.0,1.0,1.0,1.0,0.99999976,0.9999999,0.9999952,1.0,0.99999994,0.99999994,1.0,1.0,1.0,0.9999807,1.0,0.99999994,0.9999998,1.0,1.0,0.99999964,1.0,1.0,1.0,1.0,0.9999996,1.0,1.0,1.0,1.0,0.9999917,0.9999862,1.0,0.99999994,0.99999964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,0.99999994,0.99999994,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.7304861,1.0,1.0,1.0,1.0,0.99999994,1.0,0.99999887,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999976,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,0.9999981,1.0,1.0,0.99999887,1.0,0.99999994,1.0,0.99999994,0.99999946,0.99999136,0.9999998,1.0,1.0,0.9999998,1.0,1.0,1.0,0.99677855,1.0,1.0,1.0,0.9992703,0.99878806,1.0,1.0,0.550911,1.0,1.0,1.0,1.0,1.0,1.0,0.9999997,0.9999999,1.0,0.9999999,1.0,1.0,0.99999994,0.99999994,1.0,1.0,1.0,1.0,0.9999999,0.99999994,1.0,1.0,0.9999982,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,0.9999994,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,0.9999998,0.99999994,1.0,1.0,0.99999577,0.997613,1.0,0.99999994,1.0,0.9999993,1.0,0.99999917,1.0,0.99999994,0.9999999,1.0,0.9999999,1.0,1.0,1.0,1.0,0.9999998,0.99999994,0.99999994,1.0,0.99999994,1.0,0.99999994,1.0,0.99999994,0.99999994,1.0,1.0,1.0,0.99999994,1.0,0.9999999,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,0.9999999,0.99999976,1.0,1.0,0.99999976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999934,1.0,1.0,0.99999994,1.0,1.0,1.0,0.99999994,0.9804828,0.99999994,1.0,1.0
LARP7_HepG2,1.0,0.9999998,0.99999994,0.9999997,1.0,1.0,1.0,1.0,1.0,0.9999996,0.99999976,0.9999957,0.99999994,0.9999998,0.9999999,0.99999994,0.99999994,0.99999994,0.99997944,1.0,1.0,0.9999997,0.99999994,1.0,0.99999946,1.0,0.99999994,0.99999994,0.99999994,0.99999934,1.0,1.0,1.0,0.99999994,0.9999925,0.99998516,1.0,0.9999999,0.9999995,1.0,0.99999994,0.99999994,1.0,0.99999994,0.99999994,0.99999994,0.99999976,0.9999999,0.9999998,1.0,0.9999999,1.0,1.0,0.99999994,1.0,0.99999994,0.730355,0.99999994,1.0,1.0,0.99999994,0.9999999,0.99999994,0.99999857,0.9999999,0.99999994,0.99999994,1.0,1.0,0.99999994,0.99999994,0.99999994,0.99999964,1.0,0.99999994,0.9999999,0.99999994,1.0,1.0,0.99999994,0.9999977,1.0,1.0,0.99999917,0.99999994,0.9999999,0.99999994,0.9999999,0.9999992,0.99999213,0.99999964,0.99999994,0.9999999,0.99999964,0.99999994,1.0,0.99999994,0.99679387,0.99999994,1.0,1.0,0.99927765,0.9987786,0.99999994,0.99999994,0.55107117,0.99999994,1.0,1.0,0.99999994,1.0,1.0,0.9999998,0.99999976,1.0,0.99999976,0.99999994,0.99999994,0.9999999,0.9999999,1.0,1.0,0.99999994,1.0,0.99999994,0.9999999,0.99999994,1.0,0.9999978,0.9999999,0.99999994,0.99999994,1.0,1.0,0.99999994,1.0,0.9999999,0.99999994,0.99999994,0.99999994,0.99999917,1.0,0.9999999,1.0,0.99999994,0.99999994,0.99999994,0.99999994,0.9999997,0.9999998,0.99999994,0.99999994,0.9999963,0.9975997,0.99999994,0.9999998,1.0,0.99999905,1.0,0.9999989,0.99999994,0.9999998,0.99999976,0.99999994,0.99999994,1.0,0.99999994,1.0,1.0,0.99999964,0.9999999,0.9999999,1.0,0.9999999,0.99999994,1.0,1.0,0.9999999,1.0,0.99999994,0.9999999,0.99999994,0.9999998,0.99999994,0.9999998,0.99999994,0.9999999,0.99999994,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,0.99999976,0.9999996,0.99999994,0.99999994,0.9999999,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,1.0,1.0,0.9999991,1.0,0.99999994,0.9999999,0.9999999,0.99999994,0.99999994,0.9999999,0.9804451,0.9999999,0.99999994,1.0
LARP7_K562,0.99927044,0.9992547,0.9992626,0.9992491,0.9992706,0.999272,0.99926865,0.9992728,0.9992688,0.9992427,0.9992517,0.99938434,0.99926496,0.9992566,0.99926084,0.9992656,0.99926287,0.99926364,0.9990135,0.9992749,0.9992837,0.99924695,0.9992651,0.9992684,0.9992381,0.99927014,0.99926776,0.99926764,0.99926794,0.99923414,0.99926865,0.9992718,0.99926996,0.99926674,0.99941736,0.9990559,0.9992695,0.9992574,0.9992389,0.99927264,0.9992615,0.9992656,0.9992739,0.99926716,0.99926174,0.9992652,0.9992499,0.99925894,0.9992545,0.9992745,0.9992592,0.99927133,0.9992711,0.99926823,0.9992693,0.99926543,0.70386916,0.9992683,0.9992694,0.9992707,0.9992652,0.99925995,0.9992679,0.9992117,0.9992605,0.9992681,0.9992641,0.9992719,0.9992689,0.99926686,0.9992617,0.9992673,0.99924535,0.99927056,0.999267,0.99925876,0.9992625,0.9992705,0.99927455,0.9992668,0.99919343,0.99927014,0.9992691,0.9993261,0.9992615,0.9992608,0.99926424,0.9992584,0.9992302,0.9994206,0.99924636,0.9992662,0.999261,0.9992456,0.9992621,0.99927664,0.99926496,0.9991145,0.9992663,0.9992703,0.99927765,1.0,0.99617946,0.9992647,0.9992627,0.5823846,0.9992629,0.9992725,0.99926937,0.99926543,0.99927366,0.99926966,0.99929905,0.99925166,0.9992726,0.9992526,0.99926627,0.9992666,0.999259,0.9992602,0.99927014,0.99927026,0.99926364,0.99927014,0.99928933,0.9992602,0.9992627,0.99926966,0.9991957,0.99926144,0.9992639,0.99926436,0.99927,0.9992693,0.99926484,0.999273,0.9992609,0.99926764,0.99926543,0.99926275,0.9992275,0.99927,0.99926126,0.99926853,0.99928737,0.9992634,0.999268,0.9992623,0.99924755,0.9992552,0.999267,0.9992644,0.99937695,0.9942477,0.9992666,0.99925524,0.99927527,0.9992244,0.9992706,0.9992203,0.9992653,0.9992562,0.9992521,0.999266,0.9992895,0.99926835,0.99926525,0.99927455,0.9992699,0.99924564,0.9992597,0.99925727,0.99926895,0.99925756,0.99926597,0.99928284,0.99926996,0.99925804,0.99928486,0.9992682,0.99926144,0.99926394,0.99925625,0.9992666,0.99925345,0.9992674,0.9992587,0.99926776,0.99926174,0.99927044,0.9992698,0.99926996,0.9992756,0.9992736,0.9992868,0.99926805,0.99927485,0.9992505,0.99924344,0.9992674,0.99926275,0.99929774,0.9992671,0.999267,0.99926764,0.99926764,0.99926794,0.99926484,0.9992665,0.9992745,0.99927014,0.99922556,0.999276,0.9992651,0.9992574,0.9992612,0.9992622,0.9992656,0.9992581,0.9722582,0.99925977,0.99926805,0.9992691
LIN28B_HepG2,0.99878794,0.998808,0.998798,0.99881506,0.99878764,0.9987859,0.9987902,0.99878484,0.9987901,0.99882305,0.9988117,0.9986301,0.998795,0.9988056,0.9988002,0.9987941,0.99879766,0.99879664,0.9990748,0.99878216,0.9987708,0.99881774,0.9987948,0.99879056,0.9988288,0.9987883,0.9987914,0.9987915,0.99879116,0.99883366,0.9987902,0.99878615,0.99878854,0.99879265,0.9985797,0.99903286,0.99878913,0.9988046,0.9988278,0.9987851,0.9987994,0.99879414,0.9987834,0.9987922,0.9987991,0.9987947,0.9988141,0.99880266,0.99880826,0.9987827,0.99880236,0.9987868,0.9987871,0.99879074,0.99878937,0.9987944,0.76321316,0.9987907,0.99878925,0.9987876,0.9987947,0.9988013,0.9987912,0.998861,0.99880064,0.9987909,0.99879605,0.99878603,0.9987899,0.99879247,0.99879915,0.998792,0.99881977,0.99878776,0.99879235,0.9988029,0.9987981,0.9987878,0.99878263,0.9987926,0.9988828,0.9987883,0.9987896,0.9987137,0.9987994,0.9988003,0.9987959,0.9988033,0.9988385,0.9985747,0.9988185,0.99879336,0.9988,0.9988195,0.9987986,0.9987799,0.998795,0.99162304,0.99879324,0.99878806,0.9987786,0.99617946,1.0,0.9987952,0.9987979,0.50916773,0.99879754,0.99878526,0.9987893,0.9987944,0.9987837,0.9987889,0.9987504,0.9988119,0.99878514,0.99881065,0.9987933,0.9987928,0.9988026,0.9988011,0.9987883,0.9987882,0.99879664,0.9987883,0.99876326,0.99880105,0.9987979,0.9987889,0.9988801,0.9987995,0.99879634,0.99879575,0.9987884,0.99878937,0.9987951,0.9987846,0.99880016,0.9987915,0.9987944,0.9987978,0.9988418,0.9987884,0.99879974,0.9987903,0.9987659,0.99879694,0.9987911,0.99879843,0.998817,0.9988074,0.9987924,0.9987956,0.9986411,0.9998026,0.9987928,0.9988073,0.9987817,0.9988456,0.9987877,0.99885064,0.9987945,0.9988061,0.9988113,0.9987936,0.9987631,0.9987906,0.99879456,0.9987826,0.9987886,0.9988194,0.9988017,0.9988048,0.9987898,0.9988044,0.9987937,0.99877185,0.99878854,0.99880373,0.9987692,0.99879086,0.99879944,0.9987962,0.99880606,0.9987929,0.9988096,0.9987919,0.99880296,0.9987914,0.9987991,0.99878794,0.99878883,0.9987886,0.9987812,0.9987839,0.9987666,0.998791,0.9987823,0.99881333,0.99882215,0.9987918,0.9987978,0.9987522,0.99879223,0.99879235,0.9987915,0.9987915,0.99879116,0.99879515,0.998793,0.9987827,0.99878836,0.99884427,0.9987807,0.99879485,0.99880457,0.9987998,0.9987985,0.99879414,0.99880373,0.988971,0.9988016,0.998791,0.99878955
LIN28B_K562,1.0,0.99999994,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.9999998,0.99999994,0.9999947,1.0,1.0,1.0,1.0,1.0,1.0,0.9999816,0.99999994,0.9999999,0.9999999,1.0,1.0,0.99999976,1.0,1.0,1.0,1.0,0.9999997,1.0,1.0,1.0,1.0,0.9999911,0.99998695,1.0,1.0,0.99999976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,0.99999994,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.73058593,1.0,1.0,1.0,1.0,1.0,1.0,0.9999991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,0.99999833,1.0,1.0,0.9999987,1.0,1.0,1.0,1.0,0.9999996,0.9999907,0.9999999,1.0,1.0,0.9999999,1.0,0.99999994,1.0,0.9967668,1.0,1.0,0.99999994,0.9992647,0.9987952,1.0,1.0,0.55078906,1.0,1.0,1.0,1.0,1.0,1.0,0.9999996,0.99999994,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999976,1.0,1.0,1.0,0.99999845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999995,1.0,1.0,1.0,0.9999998,1.0,1.0,1.0,0.9999999,0.99999994,1.0,1.0,0.99999535,0.9976231,1.0,0.99999994,0.99999994,0.99999946,1.0,0.99999934,1.0,1.0,0.99999994,1.0,0.99999976,1.0,1.0,0.99999994,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,0.9999998,1.0,0.99999994,0.99999994,0.9999998,1.0,1.0,0.99999964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,0.99999946,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.98051155,1.0,1.0,1.0
LSM11_HepG2,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,0.99999994,1.0,0.9999999,0.99999994,0.9999945,1.0,1.0,1.0,1.0,1.0,1.0,0.9999819,0.99999994,0.9999998,0.99999994,1.0,1.0,0.9999998,1.0,1.0,1.0,1.0,0.9999997,1.0,1.0,1.0,1.0,0.9999909,0.99998724,1.0,1.0,0.9999998,0.99999994,1.0,1.0,0.99999994,1.0,1.0,1.0,0.99999994,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.73062277,1.0,1.0,1.0,1.0,1.0,1.0,0.99999917,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,0.99999845,1.0,1.0,0.99999857,1.0,1.0,1.0,1.0,0.99999964,0.9999905,0.99999994,1.0,1.0,0.9999999,1.0,0.99999994,1.0,0.99676245,1.0,1.0,0.99999994,0.9992627,0.9987979,1.0,1.0,0.550744,1.0,0.99999994,1.0,1.0,0.99999994,1.0,0.9999995,0.99999994,0.99999994,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999976,1.0,1.0,1.0,0.99999857,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,0.9999996,1.0,1.0,1.0,0.99999976,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,0.9999952,0.99762684,1.0,1.0,0.99999994,0.9999995,1.0,0.9999994,1.0,1.0,0.99999994,1.0,0.99999976,1.0,1.0,0.99999994,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,0.9999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,0.99999994,0.9999998,1.0,0.99999994,0.99999994,0.9999999,1.0,1.0,0.9999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,0.9999995,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.98052216,1.0,1.0,1.0
LSM11_K562,0.5509132,0.55057114,0.5507421,0.5504508,0.5509178,0.55094725,0.55087465,0.55096537,0.5508768,0.5503131,0.55050737,0.5535051,0.5507937,0.55061305,0.55070406,0.55080837,0.55074847,0.55076534,0.54571027,0.5510108,0.55120325,0.5504043,0.5507968,0.55086845,0.55021375,0.55090743,0.55085427,0.55085224,0.55085826,0.55012995,0.5508746,0.5509431,0.55090266,0.55083275,0.5542994,0.5465191,0.55089295,0.5506287,0.55023104,0.55096126,0.55071896,0.55080783,0.5509894,0.55084133,0.5507238,0.5507984,0.5504666,0.55066246,0.55056673,0.55100167,0.55066806,0.55093247,0.55092716,0.55086553,0.55088836,0.5508038,-0.16751398,0.55086684,0.55089116,0.5509187,0.5507984,0.5506855,0.5508577,0.54965436,0.55069697,0.5508628,0.55077523,0.5509455,0.55087954,0.5508357,0.5507222,0.55084383,0.5503695,0.55091566,0.5508377,0.55065846,0.5507408,0.5509148,0.5510034,0.5508344,0.5492717,0.5509065,0.5508848,0.55215293,0.55071837,0.5507035,0.55077773,0.55065125,0.55004615,0.5543779,0.55039126,0.55082047,0.5507085,0.5503747,0.5507319,0.551049,0.5507934,0.61607116,0.5508234,0.550911,0.55107117,0.5823846,0.50916773,0.55078906,0.550744,1.0,0.5507496,0.5509589,0.55088985,0.55080414,0.5509844,0.5508969,0.55154485,0.55050504,0.55096024,0.55052614,0.55082226,0.5508303,0.550664,0.5506896,0.5509066,0.5509093,0.55076486,0.5509067,0.5513294,0.55068976,0.55074424,0.5508967,0.5493191,0.55071694,0.5507704,0.55078024,0.5509046,0.5508889,0.5507911,0.5509696,0.5507053,0.550852,0.5508041,0.5507457,0.5499891,0.5509046,0.55071276,0.55087227,0.5512851,0.55076015,0.5508599,0.5507347,0.5504172,0.5505818,0.5508372,0.5507823,0.5533299,0.49196717,0.55082965,0.5505828,0.55101883,0.549923,0.5509172,0.54983574,0.5508018,0.5506034,0.5505148,0.5508166,0.5513328,0.55086774,0.5508008,0.55100375,0.5509016,0.55037546,0.55067915,0.55062616,0.5508812,0.55063355,0.5508152,0.55118537,0.5509031,0.5506439,0.5512295,0.5508637,0.5507171,0.5507722,0.55060464,0.55082947,0.5505447,0.55084676,0.550658,0.55085474,0.5507232,0.5509132,0.5508984,0.55090225,0.5510268,0.5509821,0.55127275,0.5508618,0.5510092,0.55048037,0.5503284,0.55084753,0.5507455,0.55151504,0.5508404,0.550838,0.5508525,0.55085194,0.5508582,0.55079055,0.5508271,0.5510014,0.55090636,0.5499465,0.5510353,0.55079603,0.55062956,0.55071145,0.5507343,0.550808,0.5506446,0.37607953,0.5506813,0.5508618,0.55088526
MATR3_HepG2,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,0.99999994,1.0,0.9999999,0.99999994,0.9999945,1.0,1.0,1.0,1.0,1.0,1.0,0.9999818,0.99999994,0.9999999,0.99999994,1.0,1.0,0.9999998,1.0,1.0,1.0,1.0,0.9999997,1.0,1.0,1.0,1.0,0.99999094,0.9999872,1.0,1.0,0.9999998,0.99999994,1.0,1.0,0.99999994,1.0,1.0,1.0,0.99999994,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.7306182,1.0,1.0,1.0,1.0,1.0,1.0,0.99999917,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,0.99999845,1.0,1.0,0.99999857,1.0,1.0,1.0,1.0,0.99999964,0.9999905,0.9999999,1.0,1.0,0.9999999,1.0,0.99999994,1.0,0.996763,1.0,1.0,0.99999994,0.9992629,0.99879754,1.0,1.0,0.5507496,1.0,0.99999994,1.0,1.0,0.99999994,1.0,0.9999995,0.99999994,0.99999994,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999976,1.0,1.0,1.0,0.9999985,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,0.9999996,1.0,1.0,1.0,0.9999998,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,0.99999523,0.99762636,1.0,1.0,0.99999994,0.9999995,1.0,0.9999994,1.0,1.0,0.99999994,1.0,0.99999976,1.0,1.0,0.99999994,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,0.9999998,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,0.99999994,0.9999998,1.0,0.99999994,0.99999994,0.9999999,1.0,1.0,0.9999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,0.9999995,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.98052084,1.0,1.0,1.0
MATR3_K562,1.0,0.9999999,0.99999994,0.9999998,1.0,1.0,1.0,1.0,1.0,0.9999997,0.9999999,0.99999535,1.0,0.99999994,0.99999994,1.0,0.99999994,1.0,0.99998033,1.0,0.99999994,0.99999976,1.0,1.0,0.9999996,1.0,1.0,1.0,1.0,0.9999995,1.0,1.0,1.0,1.0,0.99999195,0.9999859,1.0,0.99999994,0.99999964,1.0,0.99999994,1.0,1.0,1.0,0.99999994,1.0,0.9999998,0.99999994,0.9999999,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.73044693,1.0,1.0,1.0,1.0,0.99999994,1.0,0.9999988,0.99999994,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,0.99999976,1.0,1.0,0.99999994,0.99999994,1.0,1.0,1.0,0.999998,1.0,1.0,0.999999,0.99999994,0.99999994,1.0,0.99999994,0.9999994,0.9999916,0.99999976,1.0,0.99999994,0.99999976,0.99999994,1.0,1.0,0.99678314,1.0,1.0,1.0,0.9992725,0.99878526,1.0,0.99999994,0.5509589,0.99999994,1.0,1.0,1.0,1.0,1.0,0.99999976,0.9999999,1.0,0.9999999,1.0,1.0,0.99999994,0.99999994,1.0,1.0,1.0,1.0,0.9999999,0.99999994,0.99999994,1.0,0.9999981,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,0.99999994,0.99999934,1.0,0.99999994,1.0,0.99999994,1.0,1.0,0.99999994,0.99999976,0.9999999,1.0,1.0,0.99999595,0.9976091,1.0,0.9999999,1.0,0.9999992,1.0,0.9999991,1.0,0.9999999,0.9999999,1.0,0.9999999,1.0,1.0,1.0,1.0,0.99999976,0.99999994,0.99999994,1.0,0.99999994,1.0,0.99999994,1.0,0.99999994,0.99999994,1.0,0.99999994,1.0,0.9999999,1.0,0.9999999,1.0,0.99999994,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,0.9999998,0.9999997,1.0,0.99999994,0.99999976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999993,1.0,1.0,0.99999994,0.99999994,0.99999994,1.0,0.99999994,0.98047155,0.99999994,1.0,1.0
